user_id,week_start,orders_count,net_revenue,refunds_count,refund_amount,coupon_orders_count,avg_discount_pct,cod_orders_count,rto_count,payment_failures_count,risk_score_avg
u000718,2026-01-05,1,5055.83,0,0.0,0,2.32,1,0,0,30.0
u000719,2025-09-15,1,7627.05,0,0.0,0,0.0,0,0,0,10.0
u000719,2025-10-20,1,537.37,1,0.0,0,0.0,1,0,0,18.0
u000720,2025-11-17,1,267.25,0,0.0,0,0.0,0,0,2,25.0
u000722,2025-11-17,1,717.21,0,0.0,0,0.0,0,0,1,10.0
u000723,2025-09-29,1,4998.18,0,0.0,0,2.91,1,0,0,18.0
u000723,2025-12-29,1,11711.16,0,0.0,0,0.0,1,0,0,18.0
u000724,2025-09-29,1,1463.86,0,0.0,0,34.42,1,0,0,18.0
u000725,2025-12-29,1,1451.36,0,0.0,0,5.22,0,0,0,18.0
u000728,2025-11-17,1,2759.82,0,0.0,0,0.0,1,0,0,18.0
u000729,2025-11-10,1,42311.47,0,0.0,0,0.0,1,0,0,18.0
u000732,2026-01-12,1,2914.19,0,0.0,0,0.0,0,0,0,10.0
u000733,2026-01-26,1,5620.1,0,0.0,0,8.17,0,0,0,22.0
u000734,2025-08-25,1,408.61,0,0.0,0,0.0,0,0,1,10.0
u000734,2025-12-15,1,1802.82,0,0.0,0,0.0,0,0,0,10.0
u000734,2026-01-05,1,1232.76,0,0.0,0,0.0,0,0,0,10.0
u000736,2025-08-11,1,2860.71,0,0.0,0,0.0,0,0,0,10.0
u000736,2025-12-22,1,11612.7,0,0.0,0,0.0,0,0,1,10.0
u000737,2025-11-03,1,3635.84,0,0.0,0,0.0,1,0,0,38.0
u000737,2025-12-08,1,815.98,0,0.0,0,37.99,0,0,1,22.0
u000738,2025-09-01,1,8527.6,0,0.0,1,1.73,1,0,0,28.0
u000738,2025-10-13,1,901.81,1,820.4,1,11.74,0,0,0,20.0
u000738,2025-12-29,1,3752.22,1,3252.16,1,0.0,0,0,0,20.0
u000739,2025-12-15,1,2177.58,0,0.0,0,0.0,0,1,0,17.0
u000742,2025-11-03,1,21088.33,0,0.0,1,2.32,0,0,0,28.0
u000742,2025-11-10,1,2231.38,1,1600.92,1,3.46,0,0,2,35.0
u000743,2025-12-22,2,6257.36,0,0.0,0,2.445,0,0,1,10.0
u000744,2026-01-12,1,5470.42,0,0.0,0,0.0,0,0,1,10.0
u000746,2025-08-25,1,11874.46,0,0.0,0,0.0,0,0,0,10.0
u000746,2025-10-06,1,2911.77,1,2911.77,0,0.0,0,1,0,17.0
u000747,2025-09-15,1,2931.16,0,0.0,0,0.0,0,0,0,10.0
u000747,2025-10-27,1,2440.87,0,0.0,0,0.0,1,0,0,18.0
u000748,2025-09-22,1,2497.58,0,0.0,0,0.0,0,0,0,10.0
u000749,2025-12-01,1,984.0,0,0.0,0,0.0,0,0,0,10.0
u000751,2025-09-15,1,1428.39,0,0.0,0,0.0,1,0,0,18.0
u000751,2025-09-22,1,4368.99,0,0.0,0,0.0,1,0,0,18.0
u000751,2025-09-29,1,2403.95,0,0.0,0,0.0,0,0,0,10.0
u000751,2025-11-03,1,6633.21,0,0.0,0,0.0,1,0,0,18.0
u000751,2025-11-10,1,3998.55,0,0.0,0,0.0,0,0,0,10.0
u000751,2025-12-01,1,1774.22,0,0.0,0,7.8,0,0,0,10.0
u000752,2025-11-17,1,660.54,0,0.0,0,0.0,0,0,0,10.0
u000753,2025-09-08,1,1031.94,1,0.0,0,7.19,1,1,0,37.0
u000753,2025-09-22,1,321.3,0,0.0,0,0.0,0,0,0,22.0
u000754,2025-11-03,1,7915.4,0,0.0,0,0.0,0,0,0,10.0
u000754,2025-12-15,1,3385.47,0,0.0,0,0.0,0,0,0,10.0
u000755,2025-10-27,1,7334.61,1,5625.22,0,0.0,0,0,0,18.0
u000755,2026-01-05,1,2204.15,1,0.0,0,0.0,1,0,0,18.0
u000757,2025-12-15,1,8670.12,0,0.0,0,0.0,0,0,2,25.0
u000760,2025-12-01,1,3602.47,0,0.0,0,0.0,1,0,0,18.0
u000762,2025-07-28,1,466.76,0,0.0,0,0.0,0,0,1,18.0
u000763,2025-12-15,1,408.31,0,0.0,0,0.0,1,0,0,18.0
u000764,2025-11-17,1,5440.65,0,0.0,0,0.0,1,0,0,18.0
u000764,2026-01-05,1,4577.2,0,0.0,0,0.0,0,0,0,10.0
u000766,2025-12-01,1,6654.66,0,0.0,0,6.99,1,0,0,18.0
u000769,2026-01-05,1,10192.91,0,0.0,0,0.0,0,0,0,10.0
u000771,2025-12-01,1,674.14,0,0.0,0,10.61,1,0,0,18.0
u000771,2025-12-22,1,1051.03,0,0.0,0,0.0,0,0,0,10.0
u000771,2026-01-19,1,3994.27,0,0.0,0,0.0,0,0,1,10.0
u000772,2026-01-12,1,2831.46,0,0.0,0,0.0,1,0,0,18.0
u000772,2026-01-19,1,2054.62,0,0.0,0,0.0,1,0,0,18.0
u000774,2025-09-01,1,3677.03,0,0.0,0,0.0,0,0,0,10.0
u000774,2025-10-13,1,7098.37,1,5568.46,0,0.0,0,0,0,10.0
u000775,2025-08-25,1,1740.1,1,0.0,0,0.0,1,1,0,25.0
u000776,2026-01-12,1,3800.49,0,0.0,0,3.8,0,0,0,10.0
u000777,2026-01-26,1,5489.93,0,0.0,0,8.35,0,0,1,10.0
u000778,2025-10-20,1,1460.92,1,0.0,0,5.19,1,1,0,25.0
u000778,2025-11-10,1,3691.6,0,0.0,0,0.0,0,0,0,10.0
u000778,2025-12-29,1,1153.33,0,0.0,0,0.0,0,0,0,10.0
u000781,2025-08-04,1,14800.25,0,0.0,0,0.0,0,0,1,10.0
u000781,2025-08-18,1,644.84,0,0.0,0,0.0,1,1,0,25.0
u000781,2025-09-01,1,10864.61,0,0.0,0,0.0,0,1,0,17.0
u000781,2025-11-10,1,2301.79,1,0.0,0,0.0,1,0,0,18.0
u000781,2025-12-15,1,5272.86,0,0.0,0,0.0,1,0,0,18.0
u000781,2026-01-05,1,9872.33,1,0.0,0,0.0,1,0,0,18.0
u000781,2026-01-19,1,582.24,0,0.0,0,0.0,0,0,1,10.0
u000784,2025-12-22,1,1850.73,0,0.0,0,0.0,1,0,0,18.0
u000787,2025-12-22,1,7973.65,0,0.0,0,0.0,1,0,0,18.0
u000789,2026-01-19,1,6774.23,0,0.0,0,1.74,0,0,0,10.0
u000791,2025-08-04,1,9807.15,0,0.0,1,0.81,0,0,1,20.0
u000791,2025-08-18,1,3798.91,0,0.0,1,0.0,0,0,0,20.0
u000791,2025-11-17,1,2804.85,0,0.0,1,2.77,0,0,0,20.0
u000792,2025-11-24,1,3776.2,1,0.0,0,0.0,1,1,0,25.0
u000794,2025-08-11,1,4722.25,0,0.0,1,0.0,0,0,0,20.0
u000794,2025-08-18,1,2269.43,0,0.0,1,0.0,0,0,0,20.0
u000794,2025-09-22,1,1181.64,0,0.0,1,29.73,0,0,1,20.0
u000794,2025-09-29,1,11959.88,0,0.0,1,0.0,0,1,0,35.0
u000794,2025-10-20,1,2679.35,0,0.0,1,15.73,1,0,0,28.0
u000794,2025-12-29,1,18011.13,0,0.0,1,0.0,1,0,0,28.0
u000799,2025-11-03,1,2102.53,0,0.0,0,0.0,0,0,0,10.0
u000800,2026-01-26,1,6151.12,0,0.0,0,0.0,1,0,0,18.0
u000801,2025-12-08,2,2536.91,0,0.0,0,0.0,1,1,1,17.5
u000804,2025-10-20,1,4206.43,0,0.0,0,1.87,0,0,0,10.0
u000804,2025-11-17,1,6192.62,0,0.0,0,0.0,0,0,0,10.0
u000806,2025-09-15,1,3797.2,0,0.0,0,0.0,1,0,0,18.0
u000807,2025-11-10,1,8249.9,0,0.0,0,0.0,0,0,0,10.0
u000808,2025-09-08,1,3225.29,0,0.0,1,8.51,0,0,0,20.0
u000808,2025-10-06,1,6815.64,0,0.0,1,6.83,0,0,0,20.0
u000808,2025-12-08,1,6301.18,0,0.0,1,2.33,0,0,0,20.0
u000809,2025-12-08,2,1552.2,0,0.0,0,0.0,1,0,1,14.0
u000813,2025-10-27,1,1240.46,0,0.0,0,0.0,0,0,0,18.0
u000815,2025-10-27,1,11094.41,1,0.0,0,0.0,1,0,0,18.0
u000815,2025-12-22,1,6258.64,0,0.0,0,2.34,0,0,1,10.0
u000815,2026-01-19,1,1772.93,0,0.0,0,0.0,1,0,0,18.0
u000817,2025-09-01,1,16017.53,0,0.0,0,0.0,1,0,0,18.0
u000817,2025-12-15,1,2002.16,1,2002.16,0,3.84,0,1,0,17.0
u000817,2025-12-22,1,1641.63,0,0.0,0,0.0,1,0,0,18.0
u000818,2025-12-29,1,3606.6,0,0.0,0,0.0,0,0,0,10.0
u000819,2025-08-11,1,3634.16,0,0.0,0,0.0,0,0,0,10.0
u000819,2025-09-01,1,6146.87,0,0.0,0,0.0,0,0,0,10.0
u000819,2025-10-13,1,5366.84,0,0.0,0,0.0,1,0,0,18.0
u000820,2025-12-01,1,6028.15,0,0.0,0,0.0,0,0,0,10.0
u000822,2025-11-17,1,2200.56,0,0.0,0,0.0,0,0,2,25.0
u000823,2025-12-29,1,6812.86,0,0.0,0,0.0,0,0,0,10.0
u000824,2025-09-08,1,1792.92,0,0.0,0,0.0,0,0,1,10.0
u000824,2025-11-17,1,3138.33,0,0.0,0,0.0,0,0,0,10.0
u000826,2025-11-24,1,7072.12,0,0.0,0,0.0,1,0,0,18.0
u000827,2025-09-15,1,2517.65,0,0.0,0,0.0,1,0,0,18.0
u000827,2025-11-17,1,1541.16,1,0.0,0,0.0,1,1,0,25.0
u000829,2025-11-17,1,4970.74,0,0.0,0,0.0,1,0,0,18.0
u000829,2025-12-15,1,3305.34,0,0.0,0,13.14,0,0,0,10.0
u000830,2025-08-04,1,731.94,1,0.0,1,0.0,1,1,0,43.0
u000830,2025-09-01,1,9503.34,0,0.0,1,1.25,1,0,0,28.0
u000830,2025-09-22,1,389.89,0,0.0,1,0.0,0,0,0,20.0
u000830,2025-11-03,1,4493.38,0,0.0,1,1.75,0,0,0,20.0
u000830,2025-11-17,1,2015.63,0,0.0,1,0.0,0,0,1,20.0
u000831,2025-08-11,1,1961.04,0,0.0,0,0.0,1,0,0,18.0
u000831,2025-09-01,1,4976.71,0,0.0,0,0.0,1,0,0,18.0
u000831,2025-10-06,1,678.47,0,0.0,0,0.0,1,0,0,18.0
u000832,2025-11-10,1,12751.6,0,0.0,0,1.16,1,0,0,18.0
u000833,2025-09-08,1,6166.26,0,0.0,0,0.0,0,0,0,10.0
u000833,2025-09-29,1,6679.78,0,0.0,0,0.0,0,0,0,10.0
u000833,2026-01-26,1,3480.72,0,0.0,0,0.0,1,0,0,18.0
u000836,2025-12-22,1,1232.24,0,0.0,0,0.0,0,0,0,10.0
u000839,2025-12-01,1,5709.43,0,0.0,0,2.56,0,1,0,17.0
u000839,2026-01-05,1,14650.24,0,0.0,0,0.0,0,0,1,18.0
u000839,2026-01-12,1,8100.28,0,0.0,0,0.0,0,0,2,25.0
u000840,2025-11-03,1,4665.74,0,0.0,0,0.0,0,0,2,25.0
u000840,2025-12-08,1,2649.37,1,2311.21,0,15.88,0,0,2,25.0
u000840,2026-01-26,1,3803.35,1,3021.23,0,0.0,0,0,0,10.0
u000841,2025-10-20,1,2272.99,0,0.0,1,9.91,1,0,0,40.0
u000841,2025-12-22,1,5824.83,0,0.0,1,1.35,1,0,0,40.0
u000841,2026-01-19,1,1058.22,0,0.0,1,12.41,1,0,0,40.0
u000841,2026-01-26,1,207.39,0,0.0,1,0.0,1,0,0,40.0
u000842,2025-08-11,1,33263.46,0,0.0,0,0.0,0,0,0,10.0
u000842,2025-10-27,1,3415.13,0,0.0,0,0.0,1,0,0,18.0
u000842,2025-12-01,1,2557.12,0,0.0,0,0.0,0,0,0,10.0
u000842,2026-01-26,1,7719.51,0,0.0,0,0.0,1,0,0,18.0
u000843,2025-08-18,1,1798.37,0,0.0,0,0.0,1,0,0,18.0
u000843,2025-08-25,1,3059.38,0,0.0,0,0.0,0,0,2,25.0
u000843,2025-09-29,1,11070.98,0,0.0,0,0.0,1,0,0,18.0
u000843,2025-11-03,1,12429.42,0,0.0,0,1.19,0,0,0,10.0
u000843,2025-12-29,1,4953.0,0,0.0,0,0.0,0,0,0,10.0
u000844,2026-01-26,2,4701.46,0,0.0,0,0.0,1,0,1,14.0
u000845,2025-08-18,1,1822.28,0,0.0,1,0.0,1,0,0,28.0
u000845,2025-09-29,1,2749.36,0,0.0,1,15.39,0,0,0,20.0
u000845,2025-10-13,1,533.67,0,0.0,1,0.0,1,0,0,28.0
u000845,2025-10-20,1,10700.26,0,0.0,1,0.0,0,1,0,27.0
u000845,2026-01-19,1,1335.21,0,0.0,1,18.35,0,0,0,20.0
u000847,2025-09-01,1,3375.81,0,0.0,0,0.0,1,0,0,18.0
u000848,2025-12-22,1,6652.87,1,6148.36,0,1.19,0,0,0,10.0
u000849,2025-09-01,1,5891.66,0,0.0,0,0.0,0,0,0,10.0
u000852,2025-11-03,1,3168.38,0,0.0,0,0.0,0,0,0,10.0
u000852,2026-01-12,1,9087.18,0,0.0,0,1.62,1,0,0,18.0
u000853,2025-08-18,1,4120.29,0,0.0,0,0.0,0,0,1,10.0
u000853,2025-10-27,1,6522.39,0,0.0,0,0.0,0,0,0,10.0
u000854,2026-01-12,2,11695.880000000001,1,764.79,0,7.095,0,0,0,10.0
u000856,2025-12-08,1,4745.34,0,0.0,0,0.0,1,0,0,18.0
u000856,2025-12-29,1,2441.13,0,0.0,0,0.0,0,0,0,10.0
u000858,2025-12-01,1,5746.83,0,0.0,0,0.0,1,0,0,18.0
u000860,2025-08-04,1,8380.97,0,0.0,0,0.0,0,0,0,10.0
u000860,2026-01-05,1,1064.07,0,0.0,0,0.0,0,0,0,10.0
u000862,2025-08-18,1,3915.93,0,0.0,0,0.0,0,0,0,10.0
u000862,2025-12-29,1,7939.97,0,0.0,0,0.0,1,0,0,18.0
u000863,2025-11-24,1,2215.98,0,0.0,0,0.0,0,0,0,10.0
u000863,2026-01-19,1,5120.35,1,4212.93,0,0.0,0,0,0,10.0
u000864,2025-09-01,1,5569.94,0,0.0,0,0.0,0,0,0,10.0
u000864,2025-09-08,1,1111.22,0,0.0,0,0.0,0,0,2,25.0
u000864,2025-11-03,1,1707.12,1,1371.18,0,0.0,0,0,0,10.0
u000868,2026-01-12,1,5537.05,1,0.0,0,0.0,1,0,0,18.0
u000870,2025-09-22,1,4855.96,0,0.0,0,0.0,0,0,0,10.0
u000872,2025-09-15,1,2476.08,1,2411.27,1,0.0,0,0,0,28.0
u000872,2025-12-22,2,15167.18,1,1293.48,2,1.785,1,0,1,24.0
u000872,2025-12-29,1,2150.78,0,0.0,1,3.59,1,0,0,28.0
u000873,2025-10-06,1,2189.04,0,0.0,0,0.0,0,0,0,10.0
u000873,2025-10-20,1,1609.33,0,0.0,0,0.0,0,0,0,10.0
u000873,2025-10-27,1,9287.59,0,0.0,0,0.0,0,0,2,25.0
u000873,2025-11-03,1,2741.22,1,2741.22,0,0.0,0,1,1,17.0
u000874,2025-08-04,1,2023.29,0,0.0,0,0.0,0,0,0,18.0
u000874,2025-08-11,1,1890.15,0,0.0,0,0.0,0,0,0,10.0
u000874,2025-09-01,1,8736.86,0,0.0,0,0.0,1,0,0,18.0
u000874,2025-11-03,1,33331.71,0,0.0,0,0.0,1,0,0,18.0
u000874,2025-12-22,1,310.17,0,0.0,0,0.0,0,0,0,10.0
u000875,2025-09-15,1,9506.75,0,0.0,0,0.0,1,0,0,16.0
u000877,2025-08-11,1,582.24,1,424.2,0,0.0,0,0,1,10.0
u000878,2025-08-25,1,5508.28,0,0.0,0,0.0,0,0,0,10.0
u000878,2025-09-01,1,3130.18,0,0.0,0,0.0,1,0,0,18.0
u000878,2025-09-15,1,323.04,0,0.0,0,0.0,1,0,0,18.0
u000879,2025-12-15,1,10559.33,0,0.0,0,0.0,1,0,0,18.0
u000881,2025-12-15,1,24590.08,0,0.0,0,0.0,0,0,0,18.0
u000884,2025-09-22,1,144.48,0,0.0,0,0.0,0,0,3,33.0
u000886,2025-08-11,1,14403.34,0,0.0,0,0.0,0,0,0,10.0
u000886,2025-12-08,1,3009.95,0,0.0,0,4.75,0,0,1,10.0
u000887,2025-10-13,1,7608.59,0,0.0,0,0.0,0,0,0,10.0
u000890,2026-01-26,1,6240.63,0,0.0,0,0.0,1,0,0,18.0
u000893,2025-09-15,1,7650.45,0,0.0,0,0.0,0,0,0,10.0
u000893,2025-10-13,1,3632.93,1,3130.72,0,0.0,0,0,0,10.0
u000893,2026-01-12,1,6894.23,0,0.0,0,0.0,0,0,0,10.0
u000893,2026-01-19,2,24435.89,0,0.0,0,0.0,1,0,0,14.0
u000894,2025-12-15,1,2442.87,0,0.0,0,0.0,1,0,0,18.0
u000897,2025-09-22,1,12622.37,0,0.0,0,0.0,1,0,0,18.0
u000897,2025-10-20,1,4253.77,0,0.0,0,0.0,0,0,0,10.0
u000897,2025-11-17,1,9351.44,0,0.0,0,0.0,0,0,0,10.0
u000901,2025-08-04,1,11811.93,0,0.0,0,0.0,0,0,0,18.0
u000901,2025-08-18,1,2113.26,0,0.0,0,0.0,0,0,0,10.0
u000901,2025-12-08,1,1964.67,0,0.0,0,0.0,0,0,1,10.0
u000901,2025-12-15,1,27362.92,0,0.0,0,0.44,0,0,0,10.0
u000902,2025-11-10,1,1281.9,0,0.0,0,0.0,1,0,0,26.0
u000903,2026-01-05,1,5036.98,0,0.0,0,0.0,1,0,0,18.0
u000904,2026-01-12,1,54400.27,0,0.0,0,0.0,0,0,1,10.0
u000906,2025-10-06,1,1225.91,0,0.0,0,0.0,1,0,0,18.0
u000906,2025-11-10,1,6423.34,0,0.0,0,0.0,1,0,0,18.0
u000906,2025-11-17,1,1259.74,1,1089.56,0,28.41,0,0,0,10.0
u000906,2025-11-24,1,2665.7,0,0.0,0,0.0,0,0,0,10.0
u000907,2025-11-03,1,2134.74,0,0.0,0,0.0,0,0,1,18.0
u000909,2025-08-25,1,14221.64,0,0.0,0,1.73,0,0,2,33.0
u000909,2025-10-20,1,6242.24,0,0.0,0,0.0,1,0,0,18.0
u000909,2025-11-24,1,1859.99,0,0.0,0,0.0,0,0,1,10.0
u000910,2025-09-22,1,3069.16,0,0.0,0,3.76,1,0,0,18.0
u000910,2025-11-10,1,1216.43,0,0.0,0,0.0,0,0,1,10.0
u000912,2025-11-03,1,2742.44,0,0.0,0,0.0,1,0,0,18.0
u000912,2025-11-17,1,3210.12,0,0.0,0,8.55,0,0,0,10.0
u000912,2025-12-01,1,1902.27,0,0.0,0,0.0,0,0,0,10.0
u000913,2025-11-17,1,11359.32,0,0.0,0,0.0,0,0,1,10.0
u000914,2025-11-03,1,2403.67,1,2403.67,0,0.0,0,1,0,17.0
u000914,2025-12-22,1,4504.23,1,0.0,0,0.0,1,0,0,18.0
u000916,2026-01-19,1,29307.46,0,0.0,0,0.0,0,0,0,10.0
u000918,2025-08-04,1,6394.78,0,0.0,0,1.24,0,0,0,10.0
u000919,2025-10-13,1,1832.07,0,0.0,0,0.0,0,0,1,10.0
u000920,2025-11-03,1,4237.64,0,0.0,0,6.61,1,0,0,26.0
u000920,2025-11-24,1,3148.71,0,0.0,0,0.0,0,0,1,10.0
u000921,2025-10-13,3,68748.59,2,27629.74,0,0.0,0,1,0,15.0
u000921,2026-01-12,1,195.74,0,0.0,0,0.0,0,0,0,10.0
u000922,2025-12-08,1,686.06,0,0.0,0,0.0,0,0,0,10.0
u000924,2026-01-12,1,28683.06,0,0.0,0,0.0,0,0,1,10.0
u000925,2025-09-01,1,484.35,0,0.0,0,0.0,0,0,1,10.0
u000925,2025-09-15,2,7691.34,1,936.42,0,0.0,1,0,0,14.0
u000925,2025-11-03,1,6176.55,0,0.0,0,0.0,0,0,1,10.0
u000926,2025-08-11,1,11077.48,0,0.0,0,0.0,0,0,0,10.0
u000926,2025-09-01,1,9123.73,1,8216.61,0,7.39,0,0,0,10.0
u000926,2025-09-22,1,7128.62,0,0.0,0,0.0,0,0,0,10.0
u000927,2025-08-11,1,2011.2,0,0.0,0,19.91,1,0,0,18.0
u000927,2025-12-22,1,5228.72,0,0.0,0,0.0,0,0,0,10.0
u000928,2025-12-08,1,4559.36,0,0.0,0,0.0,0,0,1,10.0
u000929,2025-08-04,1,5983.81,0,0.0,1,0.0,0,0,0,20.0
u000929,2025-08-25,1,3147.93,1,2779.22,1,0.0,0,0,0,20.0
u000929,2025-10-13,1,192.26,0,0.0,1,0.0,0,0,0,20.0
u000929,2025-12-22,1,18958.24,0,0.0,1,0.79,0,0,0,20.0
u000931,2025-10-13,1,7063.51,0,0.0,0,6.61,0,0,0,18.0
u000932,2025-08-18,1,16506.44,0,0.0,0,0.0,1,0,0,18.0
u000932,2025-10-06,1,3839.29,0,0.0,0,3.76,0,0,0,10.0
u000933,2026-01-26,1,294.35,0,0.0,0,0.0,0,0,0,10.0
u000936,2025-09-08,2,7860.639999999999,0,0.0,0,2.11,0,0,0,10.0
u000937,2025-11-03,2,11072.99,0,0.0,0,0.0,1,0,1,14.0
u000937,2025-11-17,1,15022.48,0,0.0,0,0.0,0,0,1,10.0
u000939,2025-12-08,1,403.74,0,0.0,0,10.0,0,0,0,10.0
u000940,2025-12-08,1,9338.31,0,0.0,0,0.0,1,0,0,18.0
u000941,2025-09-29,1,1607.68,0,0.0,0,0.0,0,0,0,10.0
u000941,2025-12-22,1,745.36,1,0.0,0,9.69,1,0,0,18.0
u000944,2025-09-22,1,2808.42,0,0.0,0,15.11,0,0,0,10.0
u000944,2025-11-24,1,224.94,0,0.0,0,0.0,0,0,0,10.0
u000945,2025-09-01,1,7474.68,0,0.0,0,0.0,0,0,0,10.0
u000947,2026-01-26,1,293.37,0,0.0,0,0.0,0,0,0,18.0
u000948,2025-11-17,1,6313.95,0,0.0,0,0.0,0,0,1,10.0
u000950,2025-12-08,1,4083.65,0,0.0,1,3.54,1,0,0,28.0
u000950,2025-12-22,1,3031.25,0,0.0,1,3.81,1,0,0,28.0
u000952,2025-08-18,1,3737.49,0,0.0,0,0.0,0,0,1,10.0
u000952,2025-08-25,1,589.97,0,0.0,0,0.0,0,0,0,10.0
u000952,2026-01-12,1,108000.36,0,0.0,0,1.12,0,0,1,10.0
u000952,2026-01-26,1,5452.46,0,0.0,0,0.0,1,0,0,18.0
u000953,2025-11-17,1,2197.78,0,0.0,0,6.39,1,0,0,18.0
u000955,2025-08-18,1,1731.8,0,0.0,0,0.0,0,0,0,18.0
u000955,2025-12-01,1,2561.91,0,0.0,0,5.53,0,0,2,25.0
u000956,2025-12-08,1,14028.13,0,0.0,0,0.0,1,0,0,18.0
u000960,2025-09-15,1,2219.11,0,0.0,1,18.39,0,0,1,32.0
u000960,2026-01-05,1,12712.31,0,0.0,1,3.78,0,0,2,47.0
u000961,2025-11-10,1,9559.09,0,0.0,0,0.0,0,0,0,10.0
u000961,2026-01-05,1,4040.52,1,0.0,0,0.0,1,0,0,18.0
u000961,2026-01-26,1,2162.5,0,0.0,0,0.0,0,0,0,10.0
u000963,2025-12-08,1,17985.77,0,0.0,0,0.0,0,0,1,10.0
u000963,2025-12-15,1,2718.11,0,0.0,0,0.0,1,0,0,18.0
u000965,2026-01-12,1,13875.14,0,0.0,0,0.0,0,0,0,18.0
u000965,2026-01-19,1,7845.54,0,0.0,0,0.0,0,0,0,10.0
u000966,2025-08-18,1,2732.93,0,0.0,0,0.0,0,0,1,10.0
u000967,2025-09-08,1,4333.36,0,0.0,0,0.0,0,0,0,10.0
u000968,2025-09-15,1,10874.77,0,0.0,0,2.25,1,0,0,18.0
u000970,2025-10-06,1,1161.48,0,0.0,0,0.0,0,0,0,10.0
u000970,2025-11-03,1,640.95,0,0.0,0,0.0,1,0,0,18.0
u000971,2025-10-13,1,501.38,1,501.38,0,20.0,0,1,0,17.0
u000971,2025-12-01,1,1816.54,0,0.0,0,0.0,1,0,0,18.0
u000972,2025-10-06,1,5081.17,1,0.0,0,0.0,1,0,0,18.0
u000972,2025-11-03,1,805.48,0,0.0,0,0.0,0,0,0,10.0
u000973,2025-10-13,1,3492.65,0,0.0,0,0.0,0,0,0,10.0
u000973,2025-11-17,1,1438.84,0,0.0,0,0.0,0,0,1,10.0
u000974,2025-09-15,1,5861.17,0,0.0,0,0.0,0,0,0,10.0
u000974,2026-01-12,1,8867.87,0,0.0,0,0.89,0,0,0,10.0
u000976,2025-08-18,1,4501.48,0,0.0,0,0.0,0,0,0,10.0
u000976,2025-09-01,1,7598.96,1,7598.96,0,0.0,0,1,0,17.0
u000978,2025-08-25,1,3854.06,0,0.0,0,0.0,0,0,1,18.0
u000979,2025-09-15,1,2268.63,1,0.0,0,0.0,1,0,0,18.0
u000979,2025-10-06,1,5217.33,0,0.0,0,2.79,0,0,2,25.0
u000981,2026-01-12,1,195.29,0,0.0,0,0.0,0,0,0,10.0
u000982,2025-09-15,1,5488.17,0,0.0,0,4.36,0,0,0,18.0
u000982,2025-09-22,1,600.94,0,0.0,0,0.0,0,0,2,25.0
u000984,2025-11-10,1,7762.84,0,0.0,1,0.0,1,0,0,28.0
u000984,2025-12-01,1,797.32,0,0.0,1,9.12,0,0,4,35.0
u000984,2025-12-29,2,11507.27,1,2816.29,2,1.185,0,0,2,20.0
u000985,2025-09-08,1,4096.6,0,0.0,0,0.0,0,0,0,18.0
u000985,2025-10-13,1,3283.39,0,0.0,0,0.0,0,0,1,10.0
u000986,2025-10-13,1,9371.66,1,0.0,0,5.07,1,1,0,25.0
u000987,2025-09-15,1,6599.01,0,0.0,0,0.0,0,0,0,10.0
u000987,2025-12-15,1,4467.7,0,0.0,0,0.0,1,1,0,25.0
u000988,2025-08-25,1,1307.36,0,0.0,0,0.0,1,0,0,18.0
u000988,2025-09-15,1,2569.62,0,0.0,0,0.0,0,0,0,10.0
u000990,2025-08-25,1,16928.2,0,0.0,0,0.0,1,0,0,18.0
u000990,2025-10-27,1,3003.8,0,0.0,0,0.0,0,0,0,10.0
u000990,2026-01-12,1,2574.34,0,0.0,0,0.0,1,0,0,18.0
u000993,2026-01-12,1,10283.14,0,0.0,0,0.0,0,0,0,10.0
u000994,2025-11-24,1,2283.82,0,0.0,0,0.0,1,0,0,18.0
u000994,2026-01-19,1,3051.09,0,0.0,0,0.0,0,0,0,10.0
u000995,2025-08-04,1,5902.63,0,0.0,0,0.0,0,0,0,18.0
u000995,2025-08-18,1,5798.58,0,0.0,0,0.0,0,0,0,10.0
u000996,2026-01-05,1,10626.62,0,0.0,0,0.0,0,0,1,10.0
u000997,2025-11-10,1,14130.52,0,0.0,0,0.0,0,0,0,10.0
u000998,2025-10-13,2,9031.789999999999,0,0.0,2,7.755,0,0,0,20.0
u000998,2025-11-10,1,7447.96,0,0.0,1,6.29,0,0,0,20.0
u000999,2026-01-12,1,2869.23,0,0.0,0,0.0,0,0,0,10.0
u001000,2025-09-08,1,1326.39,0,0.0,0,8.3,0,0,1,10.0
u001000,2026-01-12,1,3913.94,0,0.0,0,0.0,0,0,0,10.0
u001003,2026-01-12,1,16307.61,1,0.0,0,0.0,1,1,0,25.0
u001003,2026-01-19,1,9997.19,0,0.0,0,0.0,0,0,0,10.0
u001006,2025-08-04,1,11653.9,0,0.0,1,0.0,0,0,2,25.0
u001006,2025-09-15,1,4110.58,0,0.0,1,0.0,0,0,0,10.0
u001006,2025-09-29,1,5286.68,1,5286.68,1,4.52,0,1,3,32.0
u001006,2025-10-20,1,12570.75,0,0.0,1,0.63,1,0,0,18.0
u001006,2026-01-26,1,668.34,0,0.0,1,0.0,0,0,1,10.0
u001007,2025-08-11,2,4762.6,0,0.0,0,2.16,1,0,1,14.0
u001007,2025-08-18,1,5385.33,1,3872.81,0,0.0,0,0,0,10.0
u001007,2025-12-01,1,4790.37,0,0.0,0,0.0,1,0,0,18.0
